week,region,store_id,product_category,promotion_flag,forecast_units,actual_units,stockout_hours,unit_price_dkk,ending_inventory
9,Sjælland,Store_21,Meat,0,154,104,0,23.48,50
9,Sjælland,Store_21,Produce,0,149,149,0,19.68,0
9,Sjælland,Store_21,Bakery,0,104,69,0,26.62,35
9,Sjælland,Store_21,Frozen,0,124,136,0,13.19,0
9,Sjælland,Store_21,Dry Goods,1,81,95,23,28.85,0
9,Sjælland,Store_22,Dairy,0,151,221,0,23.75,0
9,Sjælland,Store_22,Meat,1,182,226,19,29.17,0
9,Sjælland,Store_22,Produce,0,173,90,0,17.95,83
9,Sjælland,Store_22,Bakery,1,123,122,0,33.85,1
9,Sjælland,Store_22,Frozen,0,133,121,0,25.73,12
9,Sjælland,Store_22,Dry Goods,1,159,263,6,29.49,0
9,Jylland,Store_23,Dairy,1,103,67,0,28.65,36
9,Jylland,Store_23,Meat,0,86,109,0,14.07,0
9,Jylland,Store_23,Produce,0,117,151,0,39.08,0
9,Jylland,Store_23,Bakery,1,127,113,0,13.38,14
9,Jylland,Store_23,Frozen,1,172,162,0,23.1,10
9,Jylland,Store_23,Dry Goods,1,199,211,21,29.63,0
9,Jylland,Store_24,Dairy,0,176,197,0,29.42,0
9,Jylland,Store_24,Meat,0,110,139,0,17.65,0
9,Jylland,Store_24,Produce,1,122,105,0,20.87,17
9,Jylland,Store_24,Bakery,1,187,183,0,27.78,4
9,Jylland,Store_24,Frozen,1,88,64,0,37.86,24
9,Jylland,Store_24,Dry Goods,1,155,58,0,21.94,97
9,Jylland,Store_25,Dairy,0,191,174,0,20.66,17
9,Jylland,Store_25,Meat,1,188,83,0,30.99,105
9,Jylland,Store_25,Produce,0,105,85,0,29.67,20
9,Jylland,Store_25,Bakery,0,116,105,0,14.19,11
9,Jylland,Store_25,Frozen,1,92,51,0,12.31,41
9,Jylland,Store_25,Dry Goods,1,117,51,0,25.03,66
10,Jylland,Store_01,Dairy,0,168,153,0,26.52,15
10,Jylland,Store_01,Meat,0,100,112,0,17.63,0
10,Jylland,Store_01,Produce,1,164,155,0,20.27,9
10,Jylland,Store_01,Bakery,1,94,121,11,27.47,0
10,Jylland,Store_01,Frozen,0,163,146,0,38.43,17
10,Jylland,Store_01,Dry Goods,0,172,118,0,10.52,54
10,Sjælland,Store_02,Dairy,1,93,91,0,17.81,2
10,Sjælland,Store_02,Meat,1,151,169,6,36.79,0
10,Sjælland,Store_02,Produce,1,184,223,2,12.32,0
10,Sjælland,Store_02,Bakery,1,104,114,23,19.86,0
10,Sjælland,Store_02,Frozen,1,137,181,19,35.03,0
10,Sjælland,Store_02,Dry Goods,0,116,131,0,24.92,0
10,Jylland,Store_03,Dairy,0,144,151,0,11.0,0
10,Jylland,Store_03,Meat,1,190,186,0,33.67,4
10,Jylland,Store_03,Produce,1,167,165,0,37.45,2
10,Jylland,Store_03,Bakery,0,153,92,0,32.77,61
10,Jylland,Store_03,Frozen,1,159,185,20,16.99,0
10,Jylland,Store_03,Dry Goods,0,177,143,0,27.81,34
10,Jylland,Store_04,Dairy,0,122,117,0,17.77,5
10,Jylland,Store_04,Meat,1,112,147,6,38.42,0
10,Jylland,Store_04,Produce,0,150,159,0,30.52,0
10,Jylland,Store_04,Bakery,0,156,97,0,19.05,59
10,Jylland,Store_04,Frozen,0,191,165,0,27.24,26
10,Jylland,Store_04,Dry Goods,1,162,203,2,13.22,0
10,Sjælland,Store_05,Dairy,1,188,165,0,29.67,23
10,Sjælland,Store_05,Meat,1,100,126,5,30.48,0
10,Sjælland,Store_05,Produce,1,118,130,20,34.97,0
10,Sjælland,Store_05,Bakery,1,180,55,0,15.5,125
10,Sjælland,Store_05,Frozen,0,93,67,0,33.96,26
10,Sjælland,Store_05,Dry Goods,0,162,194,0,35.71,0
10,Jylland,Store_06,Dairy,1,108,61,0,19.31,47
10,Jylland,Store_06,Meat,1,185,95,0,23.48,90
10,Jylland,Store_06,Produce,1,148,161,2,24.22,0
10,Jylland,Store_06,Bakery,1,141,161,19,31.63,0
10,Jylland,Store_06,Frozen,0,199,231,0,18.99,0
10,Jylland,Store_06,Dry Goods,1,128,161,13,36.94,0
10,Jylland,Store_07,Dairy,1,193,149,0,10.51,44
10,Jylland,Store_07,Meat,1,99,104,17,39.98,0
10,Jylland,Store_07,Produce,0,147,210,0,17.1,0
10,Jylland,Store_07,Bakery,0,177,140,0,33.85,37
10,Jylland,Store_07,Frozen,0,110,96,0,32.03,14
10,Jylland,Store_07,Dry Goods,1,193,184,0,18.15,9
10,Jylland,Store_08,Dairy,0,109,103,0,22.57,6
10,Jylland,Store_08,Meat,1,130,103,0,15.0,27
10,Jylland,Store_08,Produce,1,134,147,13,33.6,0
10,Jylland,Store_08,Bakery,0,156,120,0,35.29,36
10,Jylland,Store_08,Frozen,1,123,128,3,29.12,0
10,Jylland,Store_08,Dry Goods,0,149,150,0,27.47,0
10,Sjælland,Store_09,Dairy,0,136,126,0,33.89,10
10,Sjælland,Store_09,Meat,1,121,160,13,22.33,0
10,Sjælland,Store_09,Produce,1,182,168,0,29.31,14
10,Sjælland,Store_09,Bakery,0,173,176,0,16.35,0
10,Sjælland,Store_09,Frozen,1,109,74,0,38.79,35
10,Sjælland,Store_09,Dry Goods,1,104,104,0,29.93,0
10,Sjælland,Store_10,Dairy,0,162,114,0,25.54,48
10,Sjælland,Store_10,Meat,0,118,185,0,32.39,0
10,Sjælland,Store_10,Produce,0,180,140,0,34.39,40
10,Sjælland,Store_10,Bakery,1,91,108,9,17.1,0
10,Sjælland,Store_10,Frozen,1,148,215,16,36.01,0
10,Sjælland,Store_10,Dry Goods,1,102,139,2,24.64,0
10,Sjælland,Store_11,Dairy,1,95,96,17,24.58,0
10,Sjælland,Store_11,Meat,1,192,283,7,34.02,0
10,Sjælland,Store_11,Produce,1,167,232,11,12.45,0
10,Sjælland,Store_11,Bakery,0,137,160,0,37.45,0
10,Sjælland,Store_11,Frozen,0,85,100,0,29.11,0
10,Sjælland,Store_11,Dry Goods,1,127,126,0,21.27,1
10,Sjælland,Store_12,Dairy,1,184,157,0,11.52,27
10,Sjælland,Store_12,Meat,1,104,80,0,37.8,24
10,Sjælland,Store_12,Produce,1,113,104,0,10.85,9
10,Sjælland,Store_12,Bakery,1,198,151,0,18.56,47
10,Sjælland,Store_12,Frozen,1,146,81,0,38.87,65
10,Sjælland,Store_12,Dry Goods,1,173,145,0,24.39,28
10,Jylland,Store_13,Dairy,0,108,76,0,39.64,32
10,Jylland,Store_13,Meat,0,179,143,0,39.88,36
10,Jylland,Store_13,Produce,1,108,86,0,22.33,22
10,Jylland,Store_13,Bakery,0,122,93,0,20.98,29
10,Jylland,Store_13,Frozen,0,111,75,0,10.21,36
10,Jylland,Store_13,Dry Goods,1,194,133,0,22.24,61
10,Jylland,Store_14,Dairy,1,104,124,7,33.09,0
10,Jylland,Store_14,Meat,1,100,106,11,14.18,0
10,Jylland,Store_14,Produce,1,123,152,9,20.24,0
10,Jylland,Store_14,Bakery,0,182,180,0,33.74,2
10,Jylland,Store_14,Frozen,0,165,83,0,38.95,82
10,Jylland,Store_14,Dry Goods,0,125,158,0,10.51,0
10,Jylland,Store_15,Dairy,0,166,202,0,10.43,0
10,Jylland,Store_15,Meat,0,180,132,0,34.68,48
10,Jylland,Store_15,Produce,0,124,132,0,34.54,0
10,Jylland,Store_15,Bakery,1,104,117,3,32.97,0
10,Jylland,Store_15,Frozen,0,120,132,0,15.17,0
10,Jylland,Store_15,Dry Goods,1,91,69,0,28.23,22
10,Sjælland,Store_16,Dairy,1,173,181,14,10.94,0
10,Sjælland,Store_16,Meat,0,132,110,0,38.03,22
10,Sjælland,Store_16,Produce,0,183,157,0,26.41,26
10,Sjælland,Store_16,Bakery,1,193,211,21,22.54,0
10,Sjælland,Store_16,Frozen,1,118,114,0,23.43,4
10,Sjælland,Store_16,Dry Goods,0,166,169,0,13.03,0
10,Jylland,Store_17,Dairy,0,193,164,0,18.22,29
10,Jylland,Store_17,Meat,0,153,164,0,36.21,0
10,Jylland,Store_17,Produce,0,86,74,0,18.67,12
10,Jylland,Store_17,Bakery,1,169,164,0,31.01,5
10,Jylland,Store_17,Frozen,1,93,75,0,15.75,18
10,Jylland,Store_17,Dry Goods,1,186,192,18,20.76,0
10,Sjælland,Store_18,Dairy,1,132,23,0,24.71,109
10,Sjælland,Store_18,Meat,1,182,144,0,26.63,38
10,Sjælland,Store_18,Produce,1,111,187,7,33.82,0
10,Sjælland,Store_18,Bakery,1,163,150,0,26.72,13
10,Sjælland,Store_18,Frozen,1,167,162,0,15.07,5
10,Sjælland,Store_18,Dry Goods,1,192,204,17,30.69,0
10,Jylland,Store_19,Dairy,0,91,114,0,19.86,0
10,Jylland,Store_19,Meat,0,111,77,0,17.3,34
10,Jylland,Store_19,Produce,1,99,90,0,29.92,9
10,Jylland,Store_19,Bakery,0,163,170,0,33.28,0
10,Jylland,Store_19,Frozen,0,80,58,0,34.55,22
10,Jylland,Store_19,Dry Goods,1,150,239,15,34.63,0
10,Sjælland,Store_20,Dairy,0,108,103,0,24.79,5
10,Sjælland,Store_20,Meat,0,191,182,0,13.71,9
10,Sjælland,Store_20,Produce,1,170,198,19,13.82,0
10,Sjælland,Store_20,Bakery,1,88,83,0,29.77,5
10,Sjælland,Store_20,Frozen,1,99,104,22,13.3,0
10,Sjælland,Store_20,Dry Goods,0,90,129,0,34.07,0
10,Jylland,Store_21,Dairy,1,166,175,12,21.28,0
10,Jylland,Store_21,Meat,1,193,147,0,15.85,46
10,Jylland,Store_21,Produce,0,163,154,0,38.0,9
10,Jylland,Store_21,Bakery,1,169,131,0,25.99,38
10,Jylland,Store_21,Frozen,1,145,124,0,25.37,21
10,Jylland,Store_21,Dry Goods,1,178,199,10,38.39,0
10,Jylland,Store_22,Dairy,1,132,133,12,10.97,0
10,Jylland,Store_22,Meat,1,122,176,16,14.08,0
10,Jylland,Store_22,Produce,1,139,158,15,23.5,0
10,Jylland,Store_22,Bakery,0,114,123,0,11.68,0
10,Jylland,Store_22,Frozen,0,176,98,0,21.08,78
10,Jylland,Store_22,Dry Goods,0,85,78,0,25.81,7
10,Jylland,Store_23,Dairy,0,188,245,0,25.23,0
10,Jylland,Store_23,Meat,1,173,133,0,39.1,40
10,Jylland,Store_23,Produce,0,160,151,0,12.78,9
10,Jylland,Store_23,Bakery,0,181,164,0,33.48,17
10,Jylland,Store_23,Frozen,1,154,117,0,37.62,37
10,Jylland,Store_23,Dry Goods,0,186,203,0,12.18,0
10,Jylland,Store_24,Dairy,1,113,64,0,33.02,49
10,Jylland,Store_24,Meat,1,161,167,15,22.07,0
10,Jylland,Store_24,Produce,0,185,200,0,17.31,0
10,Jylland,Store_24,Bakery,1,176,205,18,18.04,0
10,Jylland,Store_24,Frozen,1,142,105,0,33.95,37
10,Jylland,Store_24,Dry Goods,1,171,155,0,34.28,16
10,Sjælland,Store_25,Dairy,0,132,114,0,27.36,18
10,Sjælland,Store_25,Meat,1,146,194,13,15.23,0
10,Sjælland,Store_25,Produce,0,99,88,0,22.58,11
10,Sjælland,Store_25,Bakery,0,102,76,0,37.59,26
10,Sjælland,Store_25,Frozen,0,185,185,0,22.45,0
10,Sjælland,Store_25,Dry Goods,0,124,178,0,33.92,0
11,Jylland,Store_01,Dairy,0,98,90,0,19.83,8
11,Jylland,Store_01,Meat,0,147,168,0,26.5,0
11,Jylland,Store_01,Produce,1,164,161,0,25.59,3
11,Jylland,Store_01,Bakery,0,161,202,0,35.28,0
11,Jylland,Store_01,Frozen,1,133,120,0,36.99,13
11,Jylland,Store_01,Dry Goods,1,81,98,10,29.93,0
11,Sjælland,Store_02,Dairy,1,187,128,0,20.94,59
11,Sjælland,Store_02,Meat,1,187,223,9,34.12,0
11,Sjælland,Store_02,Produce,1,80,61,0,27.06,19
11,Sjælland,Store_02,Bakery,1,87,101,11,23.57,0
11,Sjælland,Store_02,Frozen,0,114,142,0,31.06,0
11,Sjælland,Store_02,Dry Goods,0,101,70,0,33.49,31
11,Sjælland,Store_03,Dairy,1,128,135,6,21.29,0
11,Sjælland,Store_03,Meat,0,175,122,0,28.03,53
11,Sjælland,Store_03,Produce,1,112,169,17,19.49,0
11,Sjælland,Store_03,Bakery,0,192,205,0,31.71,0
11,Sjælland,Store_03,Frozen,1,164,174,20,25.29,0
11,Sjælland,Store_03,Dry Goods,1,136,116,0,22.79,20
11,Sjælland,Store_04,Dairy,1,184,143,0,11.58,41
11,Sjælland,Store_04,Meat,0,90,35,0,21.59,55
11,Sjælland,Store_04,Produce,0,132,158,0,15.05,0
11,Sjælland,Store_04,Bakery,0,83,65,0,37.01,18
11,Sjælland,Store_04,Frozen,1,114,152,12,34.17,0
11,Sjælland,Store_04,Dry Goods,1,86,113,23,22.42,0
11,Jylland,Store_05,Dairy,0,143,143,0,11.13,0
11,Jylland,Store_05,Meat,1,185,174,0,23.4,11
11,Jylland,Store_05,Produce,1,152,177,5,35.45,0
11,Jylland,Store_05,Bakery,1,81,79,0,24.09,2
11,Jylland,Store_05,Frozen,1,107,120,9,25.11,0
11,Jylland,Store_05,Dry Goods,1,91,117,6,20.15,0
11,Jylland,Store_06,Dairy,1,170,246,14,34.83,0
11,Jylland,Store_06,Meat,1,186,195,23,28.02,0
11,Jylland,Store_06,Produce,1,168,201,8,28.86,0
11,Jylland,Store_06,Bakery,1,188,201,8,18.39,0
11,Jylland,Store_06,Frozen,1,87,119,15,14.22,0
11,Jylland,Store_06,Dry Goods,1,189,164,0,24.95,25
11,Sjælland,Store_07,Dairy,1,185,265,19,36.2,0
11,Sjælland,Store_07,Meat,0,98,46,0,25.68,52
11,Sjælland,Store_07,Produce,0,117,137,0,11.43,0
11,Sjælland,Store_07,Bakery,0,155,155,0,15.69,0
11,Sjælland,Store_07,Frozen,0,118,61,0,37.46,57
11,Sjælland,Store_07,Dry Goods,1,175,120,0,18.08,55
11,Jylland,Store_08,Dairy,0,177,157,0,14.71,20
11,Jylland,Store_08,Meat,1,87,51,0,33.53,36
11,Jylland,Store_08,Produce,1,195,204,13,12.27,0
11,Jylland,Store_08,Bakery,1,99,101,6,21.36,0
11,Jylland,Store_08,Frozen,1,172,97,0,10.63,75
11,Jylland,Store_08,Dry Goods,1,130,137,15,27.86,0
11,Sjælland,Store_09,Dairy,1,183,104,0,28.12,79
11,Sjælland,Store_09,Meat,0,192,165,0,10.99,27
11,Sjælland,Store_09,Produce,1,135,150,4,16.91,0
11,Sjælland,Store_09,Bakery,1,192,133,0,17.96,59
11,Sjælland,Store_09,Frozen,1,96,95,0,31.07,1
11,Sjælland,Store_09,Dry Goods,1,170,198,18,32.99,0
11,Jylland,Store_10,Dairy,1,181,191,16,37.74,0
11,Jylland,Store_10,Meat,1,183,247,9,25.85,0
11,Jylland,Store_10,Produce,0,98,62,0,22.17,36
11,Jylland,Store_10,Bakery,1,95,126,9,18.06,0
11,Jylland,Store_10,Frozen,1,122,173,13,11.97,0
11,Jylland,Store_10,Dry Goods,1,134,114,0,16.53,20
11,Jylland,Store_11,Dairy,0,103,75,0,25.73,28
11,Jylland,Store_11,Meat,1,150,139,0,12.4,11
11,Jylland,Store_11,Produce,1,90,92,5,33.14,0
11,Jylland,Store_11,Bakery,1,102,95,0,20.47,7
11,Jylland,Store_11,Frozen,1,167,188,8,12.73,0
11,Jylland,Store_11,Dry Goods,1,141,156,14,32.42,0
11,Sjælland,Store_12,Dairy,1,113,93,0,33.78,20
11,Sjælland,Store_12,Meat,0,156,130,0,37.23,26
11,Sjælland,Store_12,Produce,1,98,92,0,35.75,6
11,Sjælland,Store_12,Bakery,0,154,128,0,37.79,26
11,Sjælland,Store_12,Frozen,0,150,122,0,31.44,28
11,Sjælland,Store_12,Dry Goods,1,149,148,0,34.15,1
11,Jylland,Store_13,Dairy,0,150,106,0,32.31,44
11,Jylland,Store_13,Meat,1,144,171,14,24.51,0
11,Jylland,Store_13,Produce,0,146,175,0,20.99,0
11,Jylland,Store_13,Bakery,0,172,213,0,18.5,0
11,Jylland,Store_13,Frozen,1,96,72,0,27.31,24
11,Jylland,Store_13,Dry Goods,0,115,99,0,34.56,16
11,Sjælland,Store_14,Dairy,1,198,274,21,23.57,0
11,Sjælland,Store_14,Meat,0,160,80,0,12.34,80
11,Sjælland,Store_14,Produce,1,95,91,0,37.77,4
11,Sjælland,Store_14,Bakery,1,98,83,0,38.26,15
11,Sjælland,Store_14,Frozen,1,153,117,0,24.12,36
11,Sjælland,Store_14,Dry Goods,0,169,242,0,17.5,0
11,Sjælland,Store_15,Dairy,0,146,183,0,32.47,0
11,Sjælland,Store_15,Meat,0,157,143,0,10.87,14
11,Sjælland,Store_15,Produce,1,122,152,21,16.37,0
11,Sjælland,Store_15,Bakery,1,177,284,11,17.75,0
11,Sjælland,Store_15,Frozen,1,179,171,0,36.09,8
11,Sjælland,Store_15,Dry Goods,1,188,206,6,11.09,0
11,Sjælland,Store_16,Dairy,1,167,101,0,16.03,66
11,Sjælland,Store_16,Meat,0,181,263,0,22.19,0
11,Sjælland,Store_16,Produce,1,185,168,0,20.37,17
11,Sjælland,Store_16,Bakery,1,150,143,0,22.36,7
11,Sjælland,Store_16,Frozen,0,112,109,0,28.29,3
11,Sjælland,Store_16,Dry Goods,0,89,72,0,23.49,17
11,Jylland,Store_17,Dairy,1,110,94,0,24.93,16
11,Jylland,Store_17,Meat,0,171,182,0,36.89,0
11,Jylland,Store_17,Produce,1,129,85,0,23.14,44
11,Jylland,Store_17,Bakery,1,81,74,0,17.18,7
11,Jylland,Store_17,Frozen,1,105,116,2,34.25,0
11,Jylland,Store_17,Dry Goods,0,140,198,0,36.81,0
11,Jylland,Store_18,Dairy,0,101,133,0,18.37,0
11,Jylland,Store_18,Meat,1,115,101,0,17.39,14
11,Jylland,Store_18,Produce,0,174,258,0,25.69,0
11,Jylland,Store_18,Bakery,1,145,191,17,17.83,0
11,Jylland,Store_18,Frozen,1,154,138,0,30.82,16
11,Jylland,Store_18,Dry Goods,0,118,141,0,18.92,0
11,Jylland,Store_19,Dairy,0,89,74,0,30.31,15
11,Jylland,Store_19,Meat,1,111,129,11,32.23,0
11,Jylland,Store_19,Produce,1,135,82,0,19.14,53
11,Jylland,Store_19,Bakery,0,150,204,0,21.37,0
11,Jylland,Store_19,Frozen,0,113,123,0,18.01,0
11,Jylland,Store_19,Dry Goods,0,119,131,0,20.18,0
11,Sjælland,Store_20,Dairy,1,97,103,10,14.62,0
11,Sjælland,Store_20,Meat,1,190,202,8,24.06,0
11,Sjælland,Store_20,Produce,1,194,286,23,20.12,0
11,Sjælland,Store_20,Bakery,0,112,71,0,35.73,41
11,Sjælland,Store_20,Frozen,1,139,104,0,26.89,35
11,Sjælland,Store_20,Dry Goods,1,97,86,0,36.66,11
11,Sjælland,Store_21,Dairy,0,137,142,0,35.86,0
11,Sjælland,Store_21,Meat,1,144,109,0,36.47,35
11,Sjælland,Store_21,Produce,1,190,212,10,27.62,0
11,Sjælland,Store_21,Bakery,0,187,105,0,23.49,82
11,Sjælland,Store_21,Frozen,1,198,194,0,11.9,4
11,Sjælland,Store_21,Dry Goods,1,139,168,7,11.94,0
11,Jylland,Store_22,Dairy,1,137,125,0,13.39,12
11,Jylland,Store_22,Meat,1,141,168,17,14.94,0
11,Jylland,Store_22,Produce,1,183,219,8,20.65,0
11,Jylland,Store_22,Bakery,1,144,82,0,27.97,62
11,Jylland,Store_22,Frozen,0,99,109,0,26.52,0
11,Jylland,Store_22,Dry Goods,1,133,144,21,21.95,0
11,Sjælland,Store_23,Dairy,1,192,174,0,12.96,18
11,Sjælland,Store_23,Meat,1,107,98,0,16.58,9
11,Sjælland,Store_23,Produce,1,143,165,11,34.73,0
11,Sjælland,Store_23,Bakery,1,129,154,6,12.99,0
11,Sjælland,Store_23,Frozen,0,154,149,0,13.93,5
11,Sjælland,Store_23,Dry Goods,0,133,180,0,38.07,0
11,Jylland,Store_24,Dairy,1,155,172,23,16.46,0
11,Jylland,Store_24,Meat,1,145,145,0,25.53,0
11,Jylland,Store_24,Produce,0,80,93,0,12.67,0
11,Jylland,Store_24,Bakery,1,87,83,0,38.05,4
11,Jylland,Store_24,Frozen,0,98,131,0,14.78,0
11,Jylland,Store_24,Dry Goods,1,100,62,0,27.74,38
11,Jylland,Store_25,Dairy,1,109,72,0,27.97,37
11,Jylland,Store_25,Meat,0,169,76,0,22.96,93
11,Jylland,Store_25,Produce,0,98,124,0,18.26,0
11,Jylland,Store_25,Bakery,1,150,94,0,12.16,56
11,Jylland,Store_25,Frozen,1,98,84,0,16.02,14
11,Jylland,Store_25,Dry Goods,1,168,196,3,19.19,0
12,Sjælland,Store_01,Dairy,0,120,126,0,20.21,0
12,Sjælland,Store_01,Meat,1,120,98,0,24.35,22
12,Sjælland,Store_01,Produce,0,133,107,0,33.02,26
12,Sjælland,Store_01,Bakery,0,134,163,0,26.07,0
12,Sjælland,Store_01,Frozen,1,126,95,0,25.3,31
12,Sjælland,Store_01,Dry Goods,1,146,131,0,24.31,15
12,Jylland,Store_02,Dairy,1,128,81,0,15.99,47
12,Jylland,Store_02,Meat,0,174,155,0,32.89,19
12,Jylland,Store_02,Produce,1,165,193,20,21.32,0
12,Jylland,Store_02,Bakery,1,155,131,0,39.34,24
12,Jylland,Store_02,Frozen,0,114,78,0,32.65,36
12,Jylland,Store_02,Dry Goods,1,123,169,9,12.97,0
12,Jylland,Store_03,Dairy,1,170,183,5,26.48,0
12,Jylland,Store_03,Meat,1,83,53,0,29.47,30
12,Jylland,Store_03,Produce,1,105,88,0,22.81,17
12,Jylland,Store_03,Bakery,0,162,150,0,23.37,12
12,Jylland,Store_03,Frozen,0,107,106,0,19.3,1
12,Jylland,Store_03,Dry Goods,1,176,245,15,30.19,0
12,Sjælland,Store_04,Dairy,1,96,79,0,37.25,17
12,Sjælland,Store_04,Meat,0,91,108,0,36.63,0
12,Sjælland,Store_04,Produce,1,138,178,12,25.27,0
12,Sjælland,Store_04,Bakery,0,109,137,0,38.61,0
12,Sjælland,Store_04,Frozen,1,171,231,8,13.37,0
12,Sjælland,Store_04,Dry Goods,0,143,99,0,11.82,44
12,Sjælland,Store_05,Dairy,1,154,138,0,20.61,16
12,Sjælland,Store_05,Meat,0,162,117,0,15.82,45
12,Sjælland,Store_05,Produce,1,151,99,0,24.18,52
12,Sjælland,Store_05,Bakery,1,140,99,0,24.12,41
12,Sjælland,Store_05,Frozen,0,127,137,0,20.46,0
12,Sjælland,Store_05,Dry Goods,1,133,146,15,36.89,0
12,Sjælland,Store_06,Dairy,1,89,115,12,34.94,0
12,Sjælland,Store_06,Meat,1,136,84,0,21.62,52
12,Sjælland,Store_06,Produce,0,190,158,0,34.18,32
12,Sjælland,Store_06,Bakery,0,81,65,0,31.27,16
12,Sjælland,Store_06,Frozen,0,95,90,0,20.69,5
12,Sjælland,Store_06,Dry Goods,1,117,113,0,32.2,4
12,Sjælland,Store_07,Dairy,1,92,88,0,11.2,4
12,Sjælland,Store_07,Meat,1,112,182,5,10.28,0
12,Sjælland,Store_07,Produce,1,179,254,13,35.9,0
12,Sjælland,Store_07,Bakery,1,173,245,13,14.61,0
12,Sjælland,Store_07,Frozen,1,104,91,0,29.38,13
12,Sjælland,Store_07,Dry Goods,0,141,187,0,12.35,0
12,Jylland,Store_08,Dairy,1,93,91,0,36.35,2
12,Jylland,Store_08,Meat,1,178,113,0,24.03,65
12,Jylland,Store_08,Produce,0,173,182,0,17.41,0
12,Jylland,Store_08,Bakery,1,137,127,0,23.8,10
12,Jylland,Store_08,Frozen,0,126,160,0,13.93,0
12,Jylland,Store_08,Dry Goods,1,162,190,9,24.93,0
12,Sjælland,Store_09,Dairy,0,192,183,0,17.73,9
12,Sjælland,Store_09,Meat,1,92,92,0,24.53,0
12,Sjælland,Store_09,Produce,1,103,120,23,19.3,0
12,Sjælland,Store_09,Bakery,0,139,225,0,24.46,0
12,Sjælland,Store_09,Frozen,1,144,131,0,27.77,13
12,Sjælland,Store_09,Dry Goods,1,161,125,0,29.63,36
12,Sjælland,Store_10,Dairy,1,155,99,0,12.01,56
12,Sjælland,Store_10,Meat,0,89,104,0,25.84,0
12,Sjælland,Store_10,Produce,1,107,118,19,30.65,0
12,Sjælland,Store_10,Bakery,0,180,189,0,37.24,0
12,Sjælland,Store_10,Frozen,1,88,93,9,26.02,0
12,Sjælland,Store_10,Dry Goods,1,137,123,0,12.47,14
12,Jylland,Store_11,Dairy,0,136,149,0,18.48,0
12,Jylland,Store_11,Meat,1,149,143,0,25.81,6
12,Jylland,Store_11,Produce,1,165,190,10,39.52,0
12,Jylland,Store_11,Bakery,1,137,150,4,29.69,0
12,Jylland,Store_11,Frozen,1,174,182,4,28.78,0
12,Jylland,Store_11,Dry Goods,1,188,182,0,12.31,6
12,Sjælland,Store_12,Dairy,1,107,128,12,19.55,0
12,Sjælland,Store_12,Meat,1,152,130,0,27.43,22
12,Sjælland,Store_12,Produce,1,105,104,0,23.16,1
12,Sjælland,Store_12,Bakery,1,132,169,7,32.69,0
12,Sjælland,Store_12,Frozen,0,92,80,0,34.23,12
12,Sjælland,Store_12,Dry Goods,0,103,130,0,24.28,0
12,Jylland,Store_13,Dairy,1,187,110,0,39.44,77
12,Jylland,Store_13,Meat,0,172,130,0,24.56,42
12,Jylland,Store_13,Produce,1,146,82,0,25.06,64
12,Jylland,Store_13,Bakery,1,178,237,19,25.15,0
12,Jylland,Store_13,Frozen,0,182,167,0,16.74,15
12,Jylland,Store_13,Dry Goods,1,117,132,19,32.03,0
12,Jylland,Store_14,Dairy,1,181,154,0,22.2,27
12,Jylland,Store_14,Meat,0,182,148,0,23.69,34
12,Jylland,Store_14,Produce,0,127,118,0,13.22,9
12,Jylland,Store_14,Bakery,0,150,157,0,37.37,0
12,Jylland,Store_14,Frozen,1,189,261,23,17.66,0
12,Jylland,Store_14,Dry Goods,1,185,78,0,13.3,107
12,Jylland,Store_15,Dairy,1,159,183,4,30.88,0
12,Jylland,Store_15,Meat,0,168,153,0,23.02,15
12,Jylland,Store_15,Produce,1,143,145,6,11.41,0
12,Jylland,Store_15,Bakery,1,142,131,0,26.06,11
12,Jylland,Store_15,Frozen,0,83,92,0,19.62,0
12,Jylland,Store_15,Dry Goods,1,115,107,0,39.46,8
12,Jylland,Store_16,Dairy,1,88,71,0,30.1,17
12,Jylland,Store_16,Meat,0,135,114,0,32.35,21
12,Jylland,Store_16,Produce,0,170,156,0,20.65,14
12,Jylland,Store_16,Bakery,0,115,45,0,13.7,70
12,Jylland,Store_16,Frozen,0,121,151,0,19.04,0
12,Jylland,Store_16,Dry Goods,0,80,76,0,39.78,4
12,Jylland,Store_17,Dairy,0,156,169,0,16.23,0
12,Jylland,Store_17,Meat,1,128,96,0,37.83,32
12,Jylland,Store_17,Produce,1,135,151,7,13.18,0
12,Jylland,Store_17,Bakery,1,111,131,11,39.35,0
12,Jylland,Store_17,Frozen,0,139,148,0,34.05,0
12,Jylland,Store_17,Dry Goods,1,189,184,0,18.24,5
12,Jylland,Store_18,Dairy,0,99,120,0,24.4,0
12,Jylland,Store_18,Meat,1,116,87,0,39.01,29
12,Jylland,Store_18,Produce,1,159,121,0,19.62,38
12,Jylland,Store_18,Bakery,1,155,165,18,28.23,0
12,Jylland,Store_18,Frozen,1,94,110,13,27.2,0
12,Jylland,Store_18,Dry Goods,0,184,145,0,15.65,39
12,Sjælland,Store_19,Dairy,0,164,198,0,26.01,0
12,Sjælland,Store_19,Meat,1,115,78,0,34.89,37
12,Sjælland,Store_19,Produce,0,96,54,0,23.65,42
12,Sjælland,Store_19,Bakery,1,122,124,17,38.22,0
12,Sjælland,Store_19,Frozen,0,192,145,0,31.5,47
12,Sjælland,Store_19,Dry Goods,1,142,160,2,29.64,0
